Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5214	0.6323	25000	125000
2	Spectrogram 1	1	0.7006	0.7689	25000	125000
3	Spectrogram 1	1	0.7987	0.8798	25000	125000
4	Spectrogram 1	1	0.9011	0.9566	25000	125000
5	Spectrogram 1	1	0.995	1.0505	25000	125000
6	Spectrogram 1	1	1.1017	1.1955	25000	125000
7	Spectrogram 1	1	1.2382	1.2979	25000	125000
8	Spectrogram 1	1	1.3449	1.4089	25000	125000
9	Spectrogram 1	1	1.4259	1.5155	25000	125000
10	Spectrogram 1	1	1.5369	1.5923	25000	125000
11	Spectrogram 1	1	1.6179	1.6649	25000	125000
12	Spectrogram 1	1	1.699	1.7502	25000	125000
13	Spectrogram 1	1	1.8782	1.9209	25000	125000
14	Spectrogram 1	1	1.9635	1.9763	25000	125000
