Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.2867	25000	125000
2	Spectrogram 1	1	0.3123	0.4617	25000	125000
3	Spectrogram 1	1	0.4915	0.6323	25000	125000
4	Spectrogram 1	1	0.6793	0.8243	25000	125000
5	Spectrogram 1	1	0.8627	0.9097	25000	125000
6	Spectrogram 1	1	0.9609	1.1315	25000	125000
7	Spectrogram 1	1	1.1529	1.2681	25000	125000
8	Spectrogram 1	1	1.4387	1.5753	25000	125000
9	Spectrogram 1	1	1.6137	1.7374	25000	125000
10	Spectrogram 1	1	1.7673	1.8867	25000	125000
11	Spectrogram 1	1	1.9166	1.9763	25000	125000
