Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1971	25000	125000
2	Spectrogram 1	1	0.2185	0.3721	25000	125000
3	Spectrogram 1	1	0.3977	0.5129	25000	125000
4	Spectrogram 1	1	0.5427	0.7603	25000	125000
5	Spectrogram 1	1	0.7987	0.9267	25000	125000
6	Spectrogram 1	1	0.9822	1.0803	25000	125000
7	Spectrogram 1	1	1.1187	1.2681	25000	125000
8	Spectrogram 1	1	1.3022	1.4729	25000	125000
9	Spectrogram 1	1	1.5027	1.6649	25000	125000
10	Spectrogram 1	1	1.6905	1.8441	25000	125000
11	Spectrogram 1	1	1.8611	1.9763	25000	125000
