Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.0734	0.1758	25000	125000
3	Spectrogram 1	1	0.1929	0.3337	25000	125000
4	Spectrogram 1	1	0.3465	0.4403	25000	125000
5	Spectrogram 1	1	0.4531	0.5982	25000	125000
6	Spectrogram 1	1	1.0334	1.1913	25000	125000
7	Spectrogram 1	1	1.2126	1.2937	25000	125000
8	Spectrogram 1	1	1.3193	1.4003	25000	125000
9	Spectrogram 1	1	1.4131	1.571	25000	125000
10	Spectrogram 1	1	1.5966	1.6734	25000	125000
11	Spectrogram 1	1	1.6947	1.7801	25000	125000
12	Spectrogram 1	1	1.7886	1.8569	25000	125000
13	Spectrogram 1	1	1.9081	1.9763	25000	125000
