Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1673	25000	125000
2	Spectrogram 1	1	0.2483	0.3422	25000	125000
3	Spectrogram 1	1	0.5043	0.5726	25000	125000
4	Spectrogram 1	1	0.6366	0.7219	25000	125000
5	Spectrogram 1	1	0.8201	0.8585	25000	125000
6	Spectrogram 1	1	1.0334	1.1486	25000	125000
7	Spectrogram 1	1	1.3022	1.3449	25000	125000
8	Spectrogram 1	1	1.5027	1.5753	25000	125000
9	Spectrogram 1	1	1.6307	1.7331	25000	125000
10	Spectrogram 1	1	1.7886	1.8825	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
