Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1331	0.1971	25000	125000
3	Spectrogram 1	1	0.227	0.3422	25000	125000
4	Spectrogram 1	1	0.483	0.5555	25000	125000
5	Spectrogram 1	1	0.6323	0.6878	25000	125000
6	Spectrogram 1	1	1.0121	1.1742	25000	125000
7	Spectrogram 1	1	1.2169	1.379	25000	125000
8	Spectrogram 1	1	1.4131	1.4601	25000	125000
9	Spectrogram 1	1	1.4942	1.5582	25000	125000
10	Spectrogram 1	1	1.6094	1.6649	25000	125000
11	Spectrogram 1	1	1.7075	1.8441	25000	125000
12	Spectrogram 1	1	1.8697	1.9209	25000	125000
13	Spectrogram 1	1	1.9678	1.9763	25000	125000
