Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1118	0.1843	25000	125000
2	Spectrogram 1	1	0.3465	0.4275	25000	125000
3	Spectrogram 1	1	0.4531	0.6921	25000	125000
4	Spectrogram 1	1	0.7134	0.7817	25000	125000
5	Spectrogram 1	1	0.9225	1.0761	25000	125000
6	Spectrogram 1	1	1.1017	1.187	25000	125000
7	Spectrogram 1	1	1.2169	1.3065	25000	125000
8	Spectrogram 1	1	1.3321	1.4729	25000	125000
9	Spectrogram 1	1	1.4899	1.6009	25000	125000
10	Spectrogram 1	1	1.6265	1.8654	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
