Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1075	25000	125000
2	Spectrogram 1	1	0.1459	0.2014	25000	125000
3	Spectrogram 1	1	0.2398	0.3038	25000	125000
4	Spectrogram 1	1	0.3507	0.3934	25000	125000
5	Spectrogram 1	1	0.5555	0.5939	25000	125000
6	Spectrogram 1	1	0.675	0.7219	25000	125000
7	Spectrogram 1	1	1.3449	1.4259	25000	125000
8	Spectrogram 1	1	1.4686	1.5411	25000	125000
9	Spectrogram 1	1	1.5881	1.6393	25000	125000
10	Spectrogram 1	1	1.6905	1.7587	25000	125000
11	Spectrogram 1	1	1.9635	1.9763	25000	125000
