Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.1289	25000	125000
2	Spectrogram 1	1	0.1715	0.2398	25000	125000
3	Spectrogram 1	1	0.291	0.3422	25000	125000
4	Spectrogram 1	1	0.3977	0.4659	25000	125000
5	Spectrogram 1	1	0.5214	0.5769	25000	125000
6	Spectrogram 1	1	0.6153	0.6835	25000	125000
7	Spectrogram 1	1	0.8158	0.8713	25000	125000
8	Spectrogram 1	1	0.9139	0.9737	25000	125000
9	Spectrogram 1	1	1.0249	1.0633	25000	125000
10	Spectrogram 1	1	1.1102	1.2681	25000	125000
11	Spectrogram 1	1	1.2937	1.3491	25000	125000
12	Spectrogram 1	1	1.3961	1.4857	25000	125000
13	Spectrogram 1	1	1.5113	1.5667	25000	125000
14	Spectrogram 1	1	1.6009	1.6649	25000	125000
15	Spectrogram 1	1	1.699	1.7502	25000	125000
16	Spectrogram 1	1	1.8014	1.8697	25000	125000
17	Spectrogram 1	1	1.9123	1.9763	25000	125000
