Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.2995	0.355	25000	125000
3	Spectrogram 1	1	0.3934	0.4617	25000	125000
4	Spectrogram 1	1	0.4958	0.5854	25000	125000
5	Spectrogram 1	1	0.6195	0.7475	25000	125000
6	Spectrogram 1	1	0.7731	0.8158	25000	125000
7	Spectrogram 1	1	0.8585	0.9267	25000	125000
8	Spectrogram 1	1	1.0675	1.123	25000	125000
9	Spectrogram 1	1	1.1657	1.2211	25000	125000
10	Spectrogram 1	1	1.2638	1.3534	25000	125000
11	Spectrogram 1	1	1.3747	1.5027	25000	125000
12	Spectrogram 1	1	1.5241	1.6435	25000	125000
13	Spectrogram 1	1	1.6734	1.8185	25000	125000
14	Spectrogram 1	1	1.8441	1.9763	25000	125000
