Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.1161	0.2697	25000	125000
3	Spectrogram 1	1	0.2953	0.3635	25000	125000
4	Spectrogram 1	1	0.4019	0.483	25000	125000
5	Spectrogram 1	1	0.5214	0.6025	25000	125000
6	Spectrogram 1	1	0.6921	0.8414	25000	125000
7	Spectrogram 1	1	0.8841	1.0334	25000	125000
8	Spectrogram 1	1	1.0761	1.123	25000	125000
9	Spectrogram 1	1	1.2211	1.3747	25000	125000
10	Spectrogram 1	1	1.443	1.6862	25000	125000
11	Spectrogram 1	1	1.7673	1.8483	25000	125000
12	Spectrogram 1	1	1.9038	1.9763	25000	125000
