Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5555	0.7262	25000	125000
2	Spectrogram 1	1	0.7518	0.8713	25000	125000
3	Spectrogram 1	1	0.8883	0.9566	25000	125000
4	Spectrogram 1	1	0.9865	1.0547	25000	125000
5	Spectrogram 1	1	1.0889	1.1571	25000	125000
6	Spectrogram 1	1	1.187	1.2681	25000	125000
7	Spectrogram 1	1	1.2851	1.4217	25000	125000
8	Spectrogram 1	1	1.4302	1.5113	25000	125000
9	Spectrogram 1	1	1.5411	1.6905	25000	125000
10	Spectrogram 1	1	1.7246	1.827	25000	125000
11	Spectrogram 1	1	1.8483	1.9763	25000	125000
