Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0819	0.1502	25000	125000
2	Spectrogram 1	1	0.5598	0.6878	25000	125000
3	Spectrogram 1	1	0.7134	0.7731	25000	125000
4	Spectrogram 1	1	0.8073	0.8627	25000	125000
5	Spectrogram 1	1	0.9054	0.9694	25000	125000
6	Spectrogram 1	1	1.0035	1.0505	25000	125000
7	Spectrogram 1	1	1.5027	1.571	25000	125000
8	Spectrogram 1	1	1.6094	1.6947	25000	125000
9	Spectrogram 1	1	1.827	1.8867	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
