Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.0905	25000	125000
2	Spectrogram 1	1	0.1289	0.1843	25000	125000
3	Spectrogram 1	1	0.227	0.2697	25000	125000
4	Spectrogram 1	1	0.3081	0.3593	25000	125000
5	Spectrogram 1	1	0.3891	0.4361	25000	125000
6	Spectrogram 1	1	0.4745	0.5171	25000	125000
7	Spectrogram 1	1	0.5513	0.6025	25000	125000
8	Spectrogram 1	1	0.7987	0.8371	25000	125000
9	Spectrogram 1	1	0.8798	0.9182	25000	125000
10	Spectrogram 1	1	1.059	1.1017	25000	125000
11	Spectrogram 1	1	1.1486	1.187	25000	125000
