Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1801	25000	125000
2	Spectrogram 1	1	0.2398	0.291	25000	125000
3	Spectrogram 1	1	0.3507	0.4019	25000	125000
4	Spectrogram 1	1	0.4147	0.483	25000	125000
5	Spectrogram 1	1	0.5299	0.5897	25000	125000
6	Spectrogram 1	1	0.6665	0.803	25000	125000
7	Spectrogram 1	1	0.8713	1.0675	25000	125000
8	Spectrogram 1	1	1.3491	1.3875	25000	125000
9	Spectrogram 1	1	1.4046	1.4473	25000	125000
10	Spectrogram 1	1	1.5155	1.5582	25000	125000
11	Spectrogram 1	1	1.6222	1.6947	25000	125000
12	Spectrogram 1	1	1.8782	1.9379	25000	125000
