Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1673	25000	125000
2	Spectrogram 1	1	0.1843	0.3081	25000	125000
3	Spectrogram 1	1	0.3251	0.4019	25000	125000
4	Spectrogram 1	1	0.4318	0.5299	25000	125000
5	Spectrogram 1	1	0.5641	0.6195	25000	125000
6	Spectrogram 1	1	0.6537	0.739	25000	125000
7	Spectrogram 1	1	0.7689	0.8755	25000	125000
8	Spectrogram 1	1	0.8883	0.9395	25000	125000
9	Spectrogram 1	1	0.9737	1.0249	25000	125000
10	Spectrogram 1	1	1.0718	1.1145	25000	125000
11	Spectrogram 1	1	1.2723	1.3107	25000	125000
12	Spectrogram 1	1	1.3619	1.4046	25000	125000
13	Spectrogram 1	1	1.4473	1.4899	25000	125000
