Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1033	0.2313	25000	125000
3	Spectrogram 1	1	0.2526	0.3166	25000	125000
4	Spectrogram 1	1	0.3422	0.4233	25000	125000
5	Spectrogram 1	1	0.4702	0.5257	25000	125000
6	Spectrogram 1	1	0.6963	0.8798	25000	125000
7	Spectrogram 1	1	0.8969	0.9907	25000	125000
8	Spectrogram 1	1	1.1145	1.187	25000	125000
9	Spectrogram 1	1	1.2169	1.3961	25000	125000
10	Spectrogram 1	1	1.4131	1.4814	25000	125000
11	Spectrogram 1	1	1.4942	1.5625	25000	125000
12	Spectrogram 1	1	1.5795	1.6649	25000	125000
13	Spectrogram 1	1	1.6862	1.7545	25000	125000
14	Spectrogram 1	1	1.7715	1.9166	25000	125000
15	Spectrogram 1	1	1.9294	1.9763	25000	125000
