Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0734	0.1502	25000	125000
3	Spectrogram 1	1	0.1971	0.3763	25000	125000
4	Spectrogram 1	1	0.4147	0.6025	25000	125000
5	Spectrogram 1	1	0.6238	0.7859	25000	125000
6	Spectrogram 1	1	0.8073	1.0377	25000	125000
7	Spectrogram 1	1	1.1017	1.3363	25000	125000
8	Spectrogram 1	1	1.379	1.5539	25000	125000
9	Spectrogram 1	1	1.5795	1.7886	25000	125000
10	Spectrogram 1	1	1.8569	1.9763	25000	125000
