Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1331	0.2953	25000	125000
3	Spectrogram 1	1	0.3337	0.4745	25000	125000
4	Spectrogram 1	1	0.5043	0.5683	25000	125000
5	Spectrogram 1	1	0.5982	0.6622	25000	125000
6	Spectrogram 1	1	0.6921	0.8371	25000	125000
7	Spectrogram 1	1	0.8627	0.9481	25000	125000
8	Spectrogram 1	1	0.9865	1.0718	25000	125000
9	Spectrogram 1	1	1.1059	1.2595	25000	125000
10	Spectrogram 1	1	1.2851	1.4473	25000	125000
11	Spectrogram 1	1	1.4857	1.6478	25000	125000
12	Spectrogram 1	1	1.7843	1.9251	25000	125000
13	Spectrogram 1	1	1.9507	1.9763	25000	125000
