Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1374	0.1971	25000	125000
3	Spectrogram 1	1	0.2441	0.3038	25000	125000
4	Spectrogram 1	1	0.3422	0.4105	25000	125000
5	Spectrogram 1	1	0.4489	0.4873	25000	125000
6	Spectrogram 1	1	0.5257	0.5811	25000	125000
7	Spectrogram 1	1	0.6963	0.7433	25000	125000
8	Spectrogram 1	1	0.7902	0.8371	25000	125000
9	Spectrogram 1	1	0.8713	0.9267	25000	125000
10	Spectrogram 1	1	1.0078	1.0931	25000	125000
11	Spectrogram 1	1	1.2553	1.3065	25000	125000
12	Spectrogram 1	1	1.3449	1.4089	25000	125000
13	Spectrogram 1	1	1.5923	1.6521	25000	125000
14	Spectrogram 1	1	1.7801	1.8313	25000	125000
