Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1417	0.2057	25000	125000
3	Spectrogram 1	1	0.2654	0.3166	25000	125000
4	Spectrogram 1	1	0.3763	0.4233	25000	125000
5	Spectrogram 1	1	0.4702	0.5129	25000	125000
6	Spectrogram 1	1	0.5726	0.6238	25000	125000
7	Spectrogram 1	1	0.6793	0.739	25000	125000
8	Spectrogram 1	1	0.7902	0.8499	25000	125000
9	Spectrogram 1	1	0.8926	0.9523	25000	125000
10	Spectrogram 1	1	0.9907	1.059	25000	125000
11	Spectrogram 1	1	1.1017	1.2083	25000	125000
12	Spectrogram 1	1	1.2467	1.3662	25000	125000
13	Spectrogram 1	1	1.4814	1.5454	25000	125000
