Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1459	25000	125000
2	Spectrogram 1	1	0.1801	0.3166	25000	125000
3	Spectrogram 1	1	0.3465	0.4318	25000	125000
4	Spectrogram 1	1	0.4659	0.5939	25000	125000
5	Spectrogram 1	1	0.6323	0.7859	25000	125000
6	Spectrogram 1	1	0.8073	0.8883	25000	125000
7	Spectrogram 1	1	0.9182	1.1102	25000	125000
8	Spectrogram 1	1	1.1315	1.2211	25000	125000
9	Spectrogram 1	1	1.251	1.3491	25000	125000
10	Spectrogram 1	1	1.4174	1.5838	25000	125000
11	Spectrogram 1	1	1.6307	1.7587	25000	125000
12	Spectrogram 1	1	1.8057	1.9337	25000	125000
13	Spectrogram 1	1	1.9678	1.9763	25000	125000
