Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0905	0.1502	25000	125000
3	Spectrogram 1	1	0.1971	0.2441	25000	125000
4	Spectrogram 1	1	0.3038	0.3721	25000	125000
5	Spectrogram 1	1	0.4105	0.4446	25000	125000
6	Spectrogram 1	1	0.4958	0.5427	25000	125000
7	Spectrogram 1	1	0.5982	0.6323	25000	125000
8	Spectrogram 1	1	0.7859	0.8371	25000	125000
9	Spectrogram 1	1	0.8841	0.9267	25000	125000
10	Spectrogram 1	1	1.7033	1.7587	25000	125000
11	Spectrogram 1	1	1.8014	1.8398	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
