Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3934	0.4403	25000	125000
2	Spectrogram 1	1	0.5001	0.5385	25000	125000
3	Spectrogram 1	1	0.9395	1.0547	25000	125000
4	Spectrogram 1	1	1.0761	1.1273	25000	125000
5	Spectrogram 1	1	1.1699	1.2169	25000	125000
6	Spectrogram 1	1	1.2595	1.3235	25000	125000
7	Spectrogram 1	1	1.3662	1.4686	25000	125000
8	Spectrogram 1	1	1.6521	1.7673	25000	125000
9	Spectrogram 1	1	1.8057	1.9294	25000	125000
10	Spectrogram 1	1	1.9379	1.9763	25000	125000
