Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.099	0.2014	25000	125000
2	Spectrogram 1	1	0.2739	0.3678	25000	125000
3	Spectrogram 1	1	0.4403	0.6025	25000	125000
4	Spectrogram 1	1	0.7049	0.7603	25000	125000
5	Spectrogram 1	1	0.8414	0.9694	25000	125000
6	Spectrogram 1	1	1.0206	1.1401	25000	125000
7	Spectrogram 1	1	1.1913	1.3235	25000	125000
8	Spectrogram 1	1	1.3705	1.4857	25000	125000
9	Spectrogram 1	1	1.5241	1.6819	25000	125000
10	Spectrogram 1	1	1.7886	1.827	25000	125000
