Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0649	0.1331	25000	125000
3	Spectrogram 1	1	0.1715	0.3251	25000	125000
4	Spectrogram 1	1	0.3465	0.5214	25000	125000
5	Spectrogram 1	1	0.5385	0.739	25000	125000
6	Spectrogram 1	1	0.7731	0.9011	25000	125000
7	Spectrogram 1	1	0.9353	1.0931	25000	125000
8	Spectrogram 1	1	1.1187	1.251	25000	125000
9	Spectrogram 1	1	1.2809	1.3705	25000	125000
10	Spectrogram 1	1	1.8057	1.8654	25000	125000
11	Spectrogram 1	1	1.8867	1.9763	25000	125000
