Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.1929	0.3337	25000	125000
3	Spectrogram 1	1	0.3678	0.4446	25000	125000
4	Spectrogram 1	1	0.4787	0.6238	25000	125000
5	Spectrogram 1	1	0.6537	0.7262	25000	125000
6	Spectrogram 1	1	0.7689	0.8969	25000	125000
7	Spectrogram 1	1	0.9225	1.0035	25000	125000
8	Spectrogram 1	1	1.0206	1.1187	25000	125000
9	Spectrogram 1	1	1.1443	1.2382	25000	125000
10	Spectrogram 1	1	1.2595	1.4046	25000	125000
11	Spectrogram 1	1	1.5326	1.6947	25000	125000
12	Spectrogram 1	1	1.7118	1.7929	25000	125000
13	Spectrogram 1	1	1.8185	1.9593	25000	125000
