Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1246	25000	125000
2	Spectrogram 1	1	0.1587	0.419	25000	125000
3	Spectrogram 1	1	0.4617	0.6409	25000	125000
4	Spectrogram 1	1	0.675	0.8329	25000	125000
5	Spectrogram 1	1	0.8542	1.0761	25000	125000
6	Spectrogram 1	1	1.0931	1.2681	25000	125000
7	Spectrogram 1	1	1.2937	1.5155	25000	125000
8	Spectrogram 1	1	1.5369	1.6862	25000	125000
9	Spectrogram 1	1	1.7502	1.827	25000	125000
10	Spectrogram 1	1	1.8995	1.9507	25000	125000
