Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1801	25000	125000
2	Spectrogram 1	1	0.2227	0.291	25000	125000
3	Spectrogram 1	1	0.7049	0.7731	25000	125000
4	Spectrogram 1	1	0.8158	0.9523	25000	125000
5	Spectrogram 1	1	0.9779	1.0462	25000	125000
6	Spectrogram 1	1	1.0633	1.2126	25000	125000
7	Spectrogram 1	1	1.2467	1.2979	25000	125000
8	Spectrogram 1	1	1.3406	1.4046	25000	125000
9	Spectrogram 1	1	1.4387	1.5582	25000	125000
10	Spectrogram 1	1	1.5795	1.6307	25000	125000
11	Spectrogram 1	1	1.6777	1.7331	25000	125000
12	Spectrogram 1	1	1.8782	1.9763	25000	125000
