Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.099	25000	125000
2	Spectrogram 1	1	0.1246	0.227	25000	125000
3	Spectrogram 1	1	0.2697	0.3763	25000	125000
4	Spectrogram 1	1	0.4019	0.5513	25000	125000
5	Spectrogram 1	1	0.5811	0.6451	25000	125000
6	Spectrogram 1	1	0.675	0.8158	25000	125000
7	Spectrogram 1	1	0.8457	0.9225	25000	125000
8	Spectrogram 1	1	0.9481	1.0078	25000	125000
9	Spectrogram 1	1	1.0334	1.1102	25000	125000
10	Spectrogram 1	1	1.1358	1.1998	25000	125000
11	Spectrogram 1	1	1.2382	1.2809	25000	125000
12	Spectrogram 1	1	1.3235	1.443	25000	125000
13	Spectrogram 1	1	1.6094	1.6777	25000	125000
14	Spectrogram 1	1	1.7545	1.8441	25000	125000
15	Spectrogram 1	1	1.9038	1.9763	25000	125000
