Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1289	25000	125000
2	Spectrogram 1	1	0.1502	0.2782	25000	125000
3	Spectrogram 1	1	0.2995	0.4531	25000	125000
4	Spectrogram 1	1	0.5043	0.5854	25000	125000
5	Spectrogram 1	1	0.6281	0.7433	25000	125000
6	Spectrogram 1	1	0.7689	0.8371	25000	125000
7	Spectrogram 1	1	0.8798	1.0206	25000	125000
8	Spectrogram 1	1	1.059	1.1315	25000	125000
9	Spectrogram 1	1	1.1742	1.2553	25000	125000
10	Spectrogram 1	1	1.2894	1.3577	25000	125000
11	Spectrogram 1	1	1.4003	1.4643	25000	125000
12	Spectrogram 1	1	1.507	1.6606	25000	125000
13	Spectrogram 1	1	1.6819	1.9038	25000	125000
14	Spectrogram 1	1	1.9337	1.9763	25000	125000
