Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1033	0.1715	25000	125000
3	Spectrogram 1	1	0.2355	0.3806	25000	125000
4	Spectrogram 1	1	0.5939	0.6409	25000	125000
5	Spectrogram 1	1	0.739	0.9481	25000	125000
6	Spectrogram 1	1	0.9993	1.2254	25000	125000
7	Spectrogram 1	1	1.2809	1.3321	25000	125000
8	Spectrogram 1	1	1.4003	1.5369	25000	125000
9	Spectrogram 1	1	1.5923	1.7289	25000	125000
10	Spectrogram 1	1	1.7843	1.9337	25000	125000
