Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1758	0.419	25000	125000
3	Spectrogram 1	1	0.4446	0.5726	25000	125000
4	Spectrogram 1	1	0.5982	0.7049	25000	125000
5	Spectrogram 1	1	0.7433	0.9139	25000	125000
6	Spectrogram 1	1	0.9395	1.0675	25000	125000
7	Spectrogram 1	1	1.1017	1.2254	25000	125000
8	Spectrogram 1	1	1.2638	1.4174	25000	125000
9	Spectrogram 1	1	1.4515	1.6691	25000	125000
10	Spectrogram 1	1	1.699	1.8099	25000	125000
11	Spectrogram 1	1	1.8313	1.9763	25000	125000
