Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1929	0.2483	25000	125000
3	Spectrogram 1	1	0.3038	0.3507	25000	125000
4	Spectrogram 1	1	0.419	0.4745	25000	125000
5	Spectrogram 1	1	0.5342	0.5982	25000	125000
6	Spectrogram 1	1	0.6366	0.7091	25000	125000
7	Spectrogram 1	1	0.7561	0.8073	25000	125000
8	Spectrogram 1	1	0.9097	0.9523	25000	125000
9	Spectrogram 1	1	1.1273	1.3449	25000	125000
10	Spectrogram 1	1	1.3875	1.6051	25000	125000
11	Spectrogram 1	1	1.6393	1.8398	25000	125000
12	Spectrogram 1	1	1.8782	1.9763	25000	125000
