Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1161	0.2057	25000	125000
3	Spectrogram 1	1	0.2483	0.4275	25000	125000
4	Spectrogram 1	1	0.4489	0.5427	25000	125000
5	Spectrogram 1	1	0.675	0.7305	25000	125000
6	Spectrogram 1	1	0.7689	0.9481	25000	125000
7	Spectrogram 1	1	1.059	1.1571	25000	125000
8	Spectrogram 1	1	1.1998	1.3107	25000	125000
9	Spectrogram 1	1	1.3363	1.4387	25000	125000
10	Spectrogram 1	1	1.4643	1.5369	25000	125000
11	Spectrogram 1	1	1.6734	1.7971	25000	125000
12	Spectrogram 1	1	1.8398	1.8825	25000	125000
13	Spectrogram 1	1	1.9379	1.9763	25000	125000
