Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1246	0.2483	25000	125000
3	Spectrogram 1	1	0.2569	0.4617	25000	125000
4	Spectrogram 1	1	0.4702	0.6622	25000	125000
5	Spectrogram 1	1	0.6707	0.8755	25000	125000
6	Spectrogram 1	1	0.8969	1.0505	25000	125000
7	Spectrogram 1	1	1.0761	1.2894	25000	125000
8	Spectrogram 1	1	1.3961	1.4601	25000	125000
9	Spectrogram 1	1	1.4686	1.5625	25000	125000
10	Spectrogram 1	1	1.5923	1.6905	25000	125000
