Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1161	25000	125000
2	Spectrogram 1	1	0.1502	0.2227	25000	125000
3	Spectrogram 1	1	0.291	0.4062	25000	125000
4	Spectrogram 1	1	0.4361	0.5982	25000	125000
5	Spectrogram 1	1	0.6409	0.8243	25000	125000
6	Spectrogram 1	1	0.8798	1.1059	25000	125000
7	Spectrogram 1	1	1.2382	1.3278	25000	125000
8	Spectrogram 1	1	1.379	1.4985	25000	125000
9	Spectrogram 1	1	1.5411	1.7417	25000	125000
10	Spectrogram 1	1	1.7801	1.9123	25000	125000
11	Spectrogram 1	1	1.9422	1.9763	25000	125000
