Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.355	25000	125000
2	Spectrogram 1	1	0.4233	0.5001	25000	125000
3	Spectrogram 1	1	0.5683	0.675	25000	125000
4	Spectrogram 1	1	0.7262	0.8499	25000	125000
5	Spectrogram 1	1	0.8969	0.9737	25000	125000
6	Spectrogram 1	1	1.0206	1.0803	25000	125000
7	Spectrogram 1	1	1.2254	1.2894	25000	125000
8	Spectrogram 1	1	1.3449	1.4558	25000	125000
9	Spectrogram 1	1	1.4857	1.5411	25000	125000
10	Spectrogram 1	1	1.6179	1.7033	25000	125000
11	Spectrogram 1	1	1.7502	1.8355	25000	125000
12	Spectrogram 1	1	1.8782	1.9635	25000	125000
