Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1929	0.2739	25000	125000
3	Spectrogram 1	1	0.4105	0.5513	25000	125000
4	Spectrogram 1	1	0.5811	0.7091	25000	125000
5	Spectrogram 1	1	0.8243	0.867	25000	125000
6	Spectrogram 1	1	0.9609	1.0889	25000	125000
7	Spectrogram 1	1	1.1145	1.3107	25000	125000
8	Spectrogram 1	1	1.3321	1.4985	25000	125000
9	Spectrogram 1	1	1.5155	1.6819	25000	125000
10	Spectrogram 1	1	1.7161	1.9081	25000	125000
