Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1075	0.1545	25000	125000
3	Spectrogram 1	1	0.1971	0.3891	25000	125000
4	Spectrogram 1	1	0.4233	0.5555	25000	125000
5	Spectrogram 1	1	0.5854	0.7603	25000	125000
6	Spectrogram 1	1	0.7859	0.9651	25000	125000
7	Spectrogram 1	1	1.0078	1.1017	25000	125000
8	Spectrogram 1	1	1.1699	1.2126	25000	125000
9	Spectrogram 1	1	1.2766	1.4345	25000	125000
10	Spectrogram 1	1	1.443	1.5923	25000	125000
11	Spectrogram 1	1	1.6179	1.7545	25000	125000
12	Spectrogram 1	1	1.7758	1.8569	25000	125000
13	Spectrogram 1	1	1.8953	1.9763	25000	125000
