Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.2185	25000	125000
2	Spectrogram 1	1	0.2526	0.3507	25000	125000
3	Spectrogram 1	1	0.3934	0.547	25000	125000
4	Spectrogram 1	1	0.5769	0.675	25000	125000
5	Spectrogram 1	1	0.7091	0.7987	25000	125000
6	Spectrogram 1	1	0.8286	0.9438	25000	125000
7	Spectrogram 1	1	0.9651	1.0462	25000	125000
8	Spectrogram 1	1	1.0889	1.1699	25000	125000
9	Spectrogram 1	1	1.4558	1.5369	25000	125000
10	Spectrogram 1	1	1.5625	1.7459	25000	125000
11	Spectrogram 1	1	1.7758	1.8611	25000	125000
