Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.0947	0.1758	25000	125000
3	Spectrogram 1	1	0.2099	0.2995	25000	125000
4	Spectrogram 1	1	0.3294	0.5598	25000	125000
5	Spectrogram 1	1	0.6195	0.8542	25000	125000
6	Spectrogram 1	1	0.8883	1.0974	25000	125000
7	Spectrogram 1	1	1.1315	1.3107	25000	125000
8	Spectrogram 1	1	1.3406	1.5283	25000	125000
9	Spectrogram 1	1	1.5539	1.7246	25000	125000
10	Spectrogram 1	1	1.7502	1.9038	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
