Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1331	25000	125000
2	Spectrogram 1	1	0.1843	0.3337	25000	125000
3	Spectrogram 1	1	0.3678	0.5214	25000	125000
4	Spectrogram 1	1	0.5555	0.7006	25000	125000
5	Spectrogram 1	1	0.803	0.9054	25000	125000
6	Spectrogram 1	1	0.9481	1.0035	25000	125000
7	Spectrogram 1	1	1.0718	1.1358	25000	125000
8	Spectrogram 1	1	1.2126	1.3406	25000	125000
9	Spectrogram 1	1	1.443	1.5497	25000	125000
10	Spectrogram 1	1	1.5881	1.6947	25000	125000
11	Spectrogram 1	1	1.7161	1.8014	25000	125000
12	Spectrogram 1	1	1.8441	1.9123	25000	125000
13	Spectrogram 1	1	1.9635	1.9763	25000	125000
