Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1118	0.227	25000	125000
3	Spectrogram 1	1	0.291	0.4062	25000	125000
4	Spectrogram 1	1	0.7945	0.8414	25000	125000
5	Spectrogram 1	1	0.9694	1.0121	25000	125000
6	Spectrogram 1	1	1.0462	1.1102	25000	125000
7	Spectrogram 1	1	1.1827	1.2595	25000	125000
8	Spectrogram 1	1	1.3363	1.4131	25000	125000
9	Spectrogram 1	1	1.4899	1.5923	25000	125000
10	Spectrogram 1	1	1.6521	1.7118	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
