Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.7134	0.7731	25000	125000
2	Spectrogram 1	1	0.8158	0.8841	25000	125000
3	Spectrogram 1	1	0.9182	1.0547	25000	125000
4	Spectrogram 1	1	1.0761	1.2595	25000	125000
5	Spectrogram 1	1	1.2766	1.4174	25000	125000
6	Spectrogram 1	1	1.4387	1.5625	25000	125000
7	Spectrogram 1	1	1.5753	1.6777	25000	125000
8	Spectrogram 1	1	1.6947	1.7715	25000	125000
9	Spectrogram 1	1	1.8014	1.8697	25000	125000
10	Spectrogram 1	1	1.8953	1.9635	25000	125000
