Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.2142	25000	125000
2	Spectrogram 1	1	0.2483	0.3635	25000	125000
3	Spectrogram 1	1	0.419	0.5043	25000	125000
4	Spectrogram 1	1	0.5641	0.7945	25000	125000
5	Spectrogram 1	1	0.8201	0.9481	25000	125000
6	Spectrogram 1	1	1.3278	1.4814	25000	125000
7	Spectrogram 1	1	1.5326	1.6649	25000	125000
8	Spectrogram 1	1	1.6947	1.8014	25000	125000
9	Spectrogram 1	1	1.8185	1.9379	25000	125000
10	Spectrogram 1	1	1.955	1.9763	25000	125000
