Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.1545	25000	125000
2	Spectrogram 1	1	0.1715	0.2483	25000	125000
3	Spectrogram 1	1	0.2867	0.4403	25000	125000
4	Spectrogram 1	1	0.5043	0.6366	25000	125000
5	Spectrogram 1	1	0.8243	1.0035	25000	125000
6	Spectrogram 1	1	1.0505	1.1358	25000	125000
7	Spectrogram 1	1	1.379	1.4942	25000	125000
8	Spectrogram 1	1	1.5326	1.6606	25000	125000
9	Spectrogram 1	1	1.6905	1.8099	25000	125000
10	Spectrogram 1	1	1.8441	1.9081	25000	125000
