Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1161	0.1673	25000	125000
2	Spectrogram 1	1	0.2014	0.2483	25000	125000
3	Spectrogram 1	1	0.3166	0.4019	25000	125000
4	Spectrogram 1	1	0.4361	0.5555	25000	125000
5	Spectrogram 1	1	0.5769	0.6537	25000	125000
6	Spectrogram 1	1	0.6878	0.8115	25000	125000
7	Spectrogram 1	1	0.8371	0.9267	25000	125000
8	Spectrogram 1	1	0.9609	1.0419	25000	125000
9	Spectrogram 1	1	1.0675	1.123	25000	125000
10	Spectrogram 1	1	1.2979	1.3833	25000	125000
