Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1417	0.2867	25000	125000
3	Spectrogram 1	1	0.3081	0.4403	25000	125000
4	Spectrogram 1	1	0.4489	0.6537	25000	125000
5	Spectrogram 1	1	0.6921	0.8457	25000	125000
6	Spectrogram 1	1	0.8713	0.931	25000	125000
7	Spectrogram 1	1	0.9694	1.0419	25000	125000
8	Spectrogram 1	1	1.0547	1.1145	25000	125000
9	Spectrogram 1	1	1.1486	1.2297	25000	125000
10	Spectrogram 1	1	1.2553	1.3278	25000	125000
11	Spectrogram 1	1	1.3577	1.5113	25000	125000
12	Spectrogram 1	1	1.5283	1.6137	25000	125000
13	Spectrogram 1	1	1.6265	1.7118	25000	125000
14	Spectrogram 1	1	1.7246	1.7886	25000	125000
15	Spectrogram 1	1	1.9294	1.9763	25000	125000
