Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0478	0.3337	25000	125000
3	Spectrogram 1	1	0.3763	0.419	25000	125000
4	Spectrogram 1	1	0.4574	0.6622	25000	125000
5	Spectrogram 1	1	0.6707	0.8243	25000	125000
6	Spectrogram 1	1	0.8627	1.0547	25000	125000
7	Spectrogram 1	1	1.0718	1.1998	25000	125000
8	Spectrogram 1	1	1.5667	1.6947	25000	125000
9	Spectrogram 1	1	1.7033	1.8611	25000	125000
10	Spectrogram 1	1	1.8739	1.9721	25000	125000
