Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1075	0.2483	25000	125000
3	Spectrogram 1	1	0.2697	0.3379	25000	125000
4	Spectrogram 1	1	0.355	0.4617	25000	125000
5	Spectrogram 1	1	0.4787	0.5598	25000	125000
6	Spectrogram 1	1	0.5811	0.6323	25000	125000
7	Spectrogram 1	1	0.6665	0.7731	25000	125000
8	Spectrogram 1	1	0.7987	0.8585	25000	125000
9	Spectrogram 1	1	0.8969	0.9523	25000	125000
10	Spectrogram 1	1	0.9907	1.0462	25000	125000
11	Spectrogram 1	1	1.0803	1.2169	25000	125000
12	Spectrogram 1	1	1.2339	1.3065	25000	125000
13	Spectrogram 1	1	1.3491	1.3918	25000	125000
14	Spectrogram 1	1	1.443	1.4942	25000	125000
15	Spectrogram 1	1	1.5667	1.6137	25000	125000
16	Spectrogram 1	1	1.7801	1.8398	25000	125000
17	Spectrogram 1	1	1.8867	1.9763	25000	125000
