Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.3678	0.419	25000	125000
3	Spectrogram 1	1	0.8627	1.0249	25000	125000
4	Spectrogram 1	1	1.0505	1.123	25000	125000
5	Spectrogram 1	1	1.1486	1.1998	25000	125000
6	Spectrogram 1	1	1.2297	1.2979	25000	125000
7	Spectrogram 1	1	1.3577	1.4387	25000	125000
8	Spectrogram 1	1	1.5198	1.5838	25000	125000
9	Spectrogram 1	1	1.635	1.8227	25000	125000
10	Spectrogram 1	1	1.8569	1.9465	25000	125000
