Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.163	0.2483	25000	125000
3	Spectrogram 1	1	0.2739	0.4489	25000	125000
4	Spectrogram 1	1	0.4659	0.5982	25000	125000
5	Spectrogram 1	1	0.6238	0.7475	25000	125000
6	Spectrogram 1	1	0.7774	0.8542	25000	125000
7	Spectrogram 1	1	0.8969	1.1145	25000	125000
8	Spectrogram 1	1	1.1358	1.3278	25000	125000
9	Spectrogram 1	1	1.3619	1.5497	25000	125000
10	Spectrogram 1	1	1.5795	1.7118	25000	125000
