Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.1033	0.1417	25000	125000
3	Spectrogram 1	1	0.1929	0.2441	25000	125000
4	Spectrogram 1	1	0.4702	0.5214	25000	125000
5	Spectrogram 1	1	0.5598	0.6153	25000	125000
6	Spectrogram 1	1	0.6622	0.7347	25000	125000
7	Spectrogram 1	1	0.7987	0.8414	25000	125000
8	Spectrogram 1	1	1.1059	1.1529	25000	125000
9	Spectrogram 1	1	1.2083	1.251	25000	125000
10	Spectrogram 1	1	1.3065	1.3491	25000	125000
11	Spectrogram 1	1	1.8014	1.8569	25000	125000
12	Spectrogram 1	1	1.9294	1.9763	25000	125000
