Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1289	25000	125000
2	Spectrogram 1	1	0.163	0.3337	25000	125000
3	Spectrogram 1	1	0.3721	0.4446	25000	125000
4	Spectrogram 1	1	0.4958	0.5427	25000	125000
5	Spectrogram 1	1	0.6835	0.7561	25000	125000
6	Spectrogram 1	1	0.7689	0.8329	25000	125000
7	Spectrogram 1	1	0.8713	0.9353	25000	125000
8	Spectrogram 1	1	0.9694	1.0633	25000	125000
9	Spectrogram 1	1	1.0974	1.1571	25000	125000
10	Spectrogram 1	1	1.1998	1.2638	25000	125000
11	Spectrogram 1	1	1.3961	1.4857	25000	125000
12	Spectrogram 1	1	1.5241	1.6606	25000	125000
13	Spectrogram 1	1	1.7886	1.8697	25000	125000
