Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.2569	0.3422	25000	125000
3	Spectrogram 1	1	0.3891	0.4659	25000	125000
4	Spectrogram 1	1	0.7433	0.7859	25000	125000
5	Spectrogram 1	1	1.1102	1.1529	25000	125000
6	Spectrogram 1	1	1.1998	1.2553	25000	125000
7	Spectrogram 1	1	1.3022	1.3705	25000	125000
8	Spectrogram 1	1	1.3875	1.4729	25000	125000
9	Spectrogram 1	1	1.5155	1.6179	25000	125000
10	Spectrogram 1	1	1.6563	1.7502	25000	125000
11	Spectrogram 1	1	1.7843	1.8995	25000	125000
12	Spectrogram 1	1	1.9337	1.9763	25000	125000
