Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.099	0.2867	25000	125000
3	Spectrogram 1	1	0.3635	0.4403	25000	125000
4	Spectrogram 1	1	0.483	0.5726	25000	125000
5	Spectrogram 1	1	0.611	0.7433	25000	125000
6	Spectrogram 1	1	0.7902	0.8627	25000	125000
7	Spectrogram 1	1	0.9225	0.9993	25000	125000
8	Spectrogram 1	1	1.2723	1.4046	25000	125000
9	Spectrogram 1	1	1.4558	1.5411	25000	125000
10	Spectrogram 1	1	1.5966	1.6777	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
