Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3123	0.3507	25000	125000
2	Spectrogram 1	1	0.4062	0.4787	25000	125000
3	Spectrogram 1	1	0.5086	0.5854	25000	125000
4	Spectrogram 1	1	0.6153	0.6793	25000	125000
5	Spectrogram 1	1	0.7219	0.7817	25000	125000
6	Spectrogram 1	1	1.1571	1.2083	25000	125000
7	Spectrogram 1	1	1.2425	1.315	25000	125000
8	Spectrogram 1	1	1.3406	1.4302	25000	125000
9	Spectrogram 1	1	1.4558	1.5454	25000	125000
10	Spectrogram 1	1	1.5667	1.6563	25000	125000
11	Spectrogram 1	1	1.6777	1.763	25000	125000
12	Spectrogram 1	1	1.7843	1.8782	25000	125000
13	Spectrogram 1	1	1.9166	1.9763	25000	125000
