Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1161	0.3422	25000	125000
3	Spectrogram 1	1	0.3763	0.6622	25000	125000
4	Spectrogram 1	1	0.7049	0.8883	25000	125000
5	Spectrogram 1	1	0.9139	1.0377	25000	125000
6	Spectrogram 1	1	1.0547	1.2937	25000	125000
7	Spectrogram 1	1	1.3321	1.4131	25000	125000
8	Spectrogram 1	1	1.4345	1.6094	25000	125000
9	Spectrogram 1	1	1.6222	1.8099	25000	125000
10	Spectrogram 1	1	1.8355	1.9763	25000	125000
