Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1374	0.2057	25000	125000
2	Spectrogram 1	1	0.2441	0.3593	25000	125000
3	Spectrogram 1	1	0.3891	0.4574	25000	125000
4	Spectrogram 1	1	0.4958	0.547	25000	125000
5	Spectrogram 1	1	0.5939	0.7134	25000	125000
6	Spectrogram 1	1	0.739	0.7987	25000	125000
7	Spectrogram 1	1	0.8371	0.9438	25000	125000
8	Spectrogram 1	1	0.9737	1.0291	25000	125000
9	Spectrogram 1	1	1.0803	1.187	25000	125000
10	Spectrogram 1	1	1.2083	1.2766	25000	125000
11	Spectrogram 1	1	1.315	1.3619	25000	125000
12	Spectrogram 1	1	1.4131	1.4729	25000	125000
13	Spectrogram 1	1	1.6734	1.7161	25000	125000
14	Spectrogram 1	1	1.7545	1.8611	25000	125000
15	Spectrogram 1	1	1.8825	1.9422	25000	125000
