Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1545	25000	125000
2	Spectrogram 1	1	0.2142	0.2825	25000	125000
3	Spectrogram 1	1	0.3465	0.4062	25000	125000
4	Spectrogram 1	1	0.4659	0.5342	25000	125000
5	Spectrogram 1	1	0.6025	0.6494	25000	125000
6	Spectrogram 1	1	0.9267	0.9907	25000	125000
7	Spectrogram 1	1	1.0505	1.1102	25000	125000
8	Spectrogram 1	1	1.1614	1.2297	25000	125000
9	Spectrogram 1	1	1.2937	1.3321	25000	125000
10	Spectrogram 1	1	1.4046	1.4558	25000	125000
11	Spectrogram 1	1	1.5113	1.5625	25000	125000
12	Spectrogram 1	1	1.7289	1.7886	25000	125000
13	Spectrogram 1	1	1.8697	1.9593	25000	125000
