Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.163	25000	125000
2	Spectrogram 1	1	0.3123	0.4617	25000	125000
3	Spectrogram 1	1	0.4915	0.6921	25000	125000
4	Spectrogram 1	1	0.7305	0.8926	25000	125000
5	Spectrogram 1	1	0.9267	1.0675	25000	125000
6	Spectrogram 1	1	1.2169	1.4302	25000	125000
7	Spectrogram 1	1	1.4857	1.5881	25000	125000
8	Spectrogram 1	1	1.6094	1.7075	25000	125000
9	Spectrogram 1	1	1.7459	1.9209	25000	125000
10	Spectrogram 1	1	1.9507	1.9763	25000	125000
