Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1289	25000	125000
2	Spectrogram 1	1	0.6323	0.8926	25000	125000
3	Spectrogram 1	1	0.9011	1.0334	25000	125000
4	Spectrogram 1	1	1.0419	1.2083	25000	125000
5	Spectrogram 1	1	1.2382	1.3406	25000	125000
6	Spectrogram 1	1	1.3577	1.4387	25000	125000
7	Spectrogram 1	1	1.4473	1.6051	25000	125000
8	Spectrogram 1	1	1.6222	1.7587	25000	125000
9	Spectrogram 1	1	1.7758	1.8995	25000	125000
10	Spectrogram 1	1	1.9123	1.9763	25000	125000
