Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.675	0.7177	25000	125000
2	Spectrogram 1	1	0.7603	0.8158	25000	125000
3	Spectrogram 1	1	0.8457	0.9097	25000	125000
4	Spectrogram 1	1	0.9395	0.9907	25000	125000
5	Spectrogram 1	1	1.0249	1.0761	25000	125000
6	Spectrogram 1	1	1.123	1.1785	25000	125000
7	Spectrogram 1	1	1.2211	1.2809	25000	125000
8	Spectrogram 1	1	1.315	1.3705	25000	125000
9	Spectrogram 1	1	1.4003	1.4857	25000	125000
10	Spectrogram 1	1	1.5155	1.5838	25000	125000
11	Spectrogram 1	1	1.6094	1.6819	25000	125000
12	Spectrogram 1	1	1.7075	1.7673	25000	125000
13	Spectrogram 1	1	1.7971	1.8867	25000	125000
14	Spectrogram 1	1	1.9038	1.9763	25000	125000
